id_region,nombre_region,id_comuna,nombre_comuna,2020-04-13,2020-04-15,2020-04-17,2020-04-20,2020-04-24,2020-04-27,2020-05-01,2020-05-04,2020-05-08,2020-05-11,2020-05-15
6,OHiggins,6106,Graneros,0.0,0.0,0.0,0.0,5.478851632697787,5.478851632697787,5.478851632697787,2.7394258163488936,21.91540653079115,41.0913872452334,49.30966469428008
6,OHiggins,6107,Las Cabras,0.0,3.738457512430371,3.738457512430371,0.0,7.476915024860742,7.476915024860742,11.215372537291113,26.1692025870126,14.953830049721484,7.476915024860742,7.476915024860742
6,OHiggins,6108,Machalí,0.0,0.0,1.6690868425884198,5.0072605277652595,13.352694740707358,8.345434212942099,8.345434212942099,6.676347370353679,6.676347370353679,8.345434212942099,10.014521055530519
6,OHiggins,6109,Malloa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.060650992021465
6,OHiggins,6110,Mostazal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.641395382710655,3.641395382710655,10.924186148131964,10.924186148131964
6,OHiggins,6111,Olivar,20.514223194748357,27.35229759299781,20.514223194748357,20.514223194748357,6.838074398249453,0.0,0.0,0.0,0.0,6.838074398249453,47.86652078774617
6,OHiggins,6112,Peumo,0.0,0.0,0.0,0.0,0.0,0.0,6.688068485821295,6.688068485821295,13.37613697164259,6.688068485821295,6.688068485821295
6,OHiggins,6113,Pichidegua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.820903437304151,4.820903437304151,9.641806874608301
6,OHiggins,6114,Quinta de Tilcoco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6115,Rengo,0.0,0.0,0.0,0.0,1.5696123057604772,7.848061528802385,7.848061528802385,9.417673834562862,7.848061528802385,4.708836917281431,6.278449223041909
6,OHiggins,6116,Requínoa,0.0,0.0,0.0,0.0,3.2926146653057193,6.585229330611439,6.585229330611439,6.585229330611439,6.585229330611439,3.2926146653057193,13.170458661222877
6,OHiggins,6117,San Vicente,1.9756208388486083,0.0,0.0,0.0,0.0,0.0,7.902483355394433,9.87810419424304,9.87810419424304,11.85372503309165,21.73182922733469
6,OHiggins,6201,Pichilemu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5922156358349175,5.5922156358349175
6,OHiggins,6202,La Estrella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6203,Litueche,0.0,0.0,0.0,0.0,14.781966001478196,44.34589800443459,88.69179600886918,103.47376201034737,29.563932002956392,29.563932002956392,14.781966001478196
6,OHiggins,6204,Marchihue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6205,Navidad,0.0,0.0,0.0,0.0,0.0,0.0,28.968713789107763,28.968713789107763,14.484356894553882,14.484356894553882,72.42178447276942
6,OHiggins,6206,Paredones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6301,San Fernando,1.2715851580580353,1.2715851580580353,1.2715851580580353,2.5431703161160706,2.5431703161160706,2.5431703161160706,1.2715851580580353,1.2715851580580353,2.5431703161160706,1.2715851580580353,5.086340632232141
6,OHiggins,6302,Chépica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.279434850863422
6,OHiggins,6303,Chimbarongo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.958404074702887
6,OHiggins,6304,Lolol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6305,Nancagua,0.0,0.0,0.0,0.0,0.0,0.0,5.224387440572593,5.224387440572593,5.224387440572593,10.448774881145185,10.448774881145185
6,OHiggins,6306,Palmilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6307,Peralillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6308,Placilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.912265386294195
6,OHiggins,6309,Pumanque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6310,Santa Cruz,2.433326844461748,0.0,0.0,0.0,2.433326844461748,2.433326844461748,0.0,0.0,0.0,2.433326844461748,4.866653688923496
7,Maule,7101,Talca,2.9570301279126747,4.224328754160964,19.854345144556532,32.10489853162333,34.6394957841199,30.41516702995894,10.138389009986314,6.336493131241446,2.5345972524965785,2.112164377080482,11.828120511650699
7,Maule,7102,Constitución,1.9861762135536665,1.9861762135536665,9.930881067768333,9.930881067768333,21.84793834909033,15.889409708429332,5.958528640660999,9.930881067768333,5.958528640660999,1.9861762135536665,5.958528640660999
7,Maule,7103,Curepto,31.826861871419474,21.21790791427965,42.4358158285593,42.4358158285593,42.4358158285593,31.826861871419474,0.0,0.0,0.0,10.608953957139825,0.0
7,Maule,7104,Empedrado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
