fecha,id_region,nombre_region,casos_totales,casos_nuevos,casos_nuevos_sintomas,casos_nuevos_nosintomas,fallecidos_totales,fallecidos_nuevos,recuperados_totales,recuperados_nuevos
2020-04-25,6,O’Higgins,85,4,,,1,0,0.0,0
2020-04-25,7,Maule,350,1,,,10,0,0.0,0
2020-04-25,16,Ñuble,725,10,,,14,0,0.0,0
2020-04-25,8,Biobío,696,13,,,5,0,0.0,0
2020-04-25,9,Araucanía,1203,19,,,27,1,0.0,0
2020-04-25,14,Los Ríos,177,3,,,3,0,0.0,0
2020-04-25,10,Los Lagos,465,5,,,8,0,0.0,0
2020-04-25,15,Arica y Parinacota,245,6,,,3,0,0.0,0
2020-04-25,12,Magallanes,655,31,,,8,0,0.0,0
2020-04-26,12,Magallanes,668,13,,,9,1,0.0,0
2020-04-26,14,Los Ríos,178,1,,,3,0,0.0,0
2020-04-26,9,Araucanía,1216,13,,,29,2,0.0,0
2020-04-26,8,Biobío,703,7,,,6,1,0.0,0
2020-04-26,16,Ñuble,731,6,,,14,0,0.0,0
2020-04-26,7,Maule,354,4,,,11,1,0.0,0
2020-04-26,6,O’Higgins,92,7,,,1,0,0.0,0
2020-04-26,13,Metropolitana,7496,331,,,91,2,0.0,0
2020-04-26,5,Valparaíso,460,6,,,9,0,0.0,0
2020-04-26,4,Coquimbo,73,0,,,0,0,0.0,0
2020-04-26,3,Atacama,29,5,,,0,0,0.0,0
2020-04-26,2,Antofagasta,443,52,,,4,1,0.0,0
2020-04-26,1,Tarapacá,156,13,,,1,0,0.0,0
2020-04-26,15,Arica y Parinacota,252,7,,,3,0,0.0,0
2020-04-26,10,Los Lagos,473,8,,,8,0,0.0,0
2020-04-26,11,Aysén,7,0,,,0,0,0.0,0
2020-04-27,8,Biobío,706,3,,,6,0,0.0,0
2020-04-27,15,Arica y Parinacota,265,13,,,3,0,0.0,0
2020-04-27,12,Magallanes,671,3,,,10,1,0.0,0
2020-04-27,10,Los Lagos,477,4,,,8,0,0.0,0
2020-04-27,14,Los Ríos,180,2,,,3,0,0.0,0
2020-04-27,9,Araucanía,1236,20,,,32,3,0.0,0
2020-04-27,16,Ñuble,741,10,,,14,0,0.0,0
2020-04-27,7,Maule,363,9,,,12,1,0.0,0
2020-04-27,13,Metropolitana,7858,362,,,95,4,0.0,0
2020-04-27,5,Valparaíso,485,25,,,9,0,0.0,0
2020-04-27,4,Coquimbo,74,1,,,0,0,0.0,0
2020-04-27,3,Atacama,35,6,,,0,0,0.0,0
2020-04-27,2,Antofagasta,457,14,,,4,0,0.0,0
2020-04-27,1,Tarapacá,164,8,,,1,0,0.0,0
2020-04-27,6,O’Higgins,94,2,,,1,0,0.0,0
2020-04-27,11,Aysén,7,0,,,0,0,0.0,0
2020-04-28,10,Los Lagos,477,0,,,9,1,0.0,0
2020-04-28,14,Los Ríos,180,0,,,4,1,0.0,0
2020-04-28,4,Coquimbo,74,0,,,0,0,0.0,0
2020-04-28,9,Araucanía,1251,15,,,32,0,0.0,0
2020-04-28,12,Magallanes,693,22,,,10,0,0.0,0
2020-04-28,11,Aysén,7,0,,,0,0,0.0,0
2020-04-28,8,Biobío,709,3,,,7,1,0.0,0
2020-04-28,5,Valparaíso,493,8,,,10,1,0.0,0
2020-04-28,7,Maule,384,21,,,12,0,0.0,0
2020-04-28,6,O’Higgins,97,3,,,1,0,0.0,0
2020-04-28,13,Metropolitana,8300,442,,,100,5,0.0,0
2020-04-28,15,Arica y Parinacota,268,3,,,3,0,0.0,0
2020-04-28,1,Tarapacá,169,5,,,1,0,0.0,0
2020-04-28,2,Antofagasta,481,24,,,4,0,0.0,0
2020-04-28,3,Atacama,35,0,,,0,0,0.0,0
2020-04-28,16,Ñuble,747,6,,,14,0,0.0,0
2020-04-29,7,Maule,392,8,8.0,0.0,13,1,0.0,0
2020-04-29,12,Magallanes,714,21,21.0,0.0,11,1,0.0,0
2020-04-29,11,Aysén,7,0,0.0,0.0,0,0,0.0,0
2020-04-29,14,Los Ríos,182,2,2.0,0.0,4,0,0.0,0
2020-04-29,9,Araucanía,1273,22,22.0,0.0,32,0,0.0,0
2020-04-29,8,Biobío,719,10,10.0,0.0,7,0,0.0,0
2020-04-29,16,Ñuble,761,14,14.0,0.0,14,0,0.0,0
2020-04-29,6,O’Higgins,104,7,7.0,0.0,1,0,0.0,0
2020-04-29,10,Los Lagos,481,4,4.0,0.0,9,0,0.0,0
2020-04-29,5,Valparaíso,526,33,33.0,0.0,12,2,0.0,0
2020-04-29,15,Arica y Parinacota,272,4,4.0,0.0,4,1,0.0,0
2020-04-29,1,Tarapacá,183,14,14.0,0.0,1,0,0.0,0
2020-04-29,13,Metropolitana,8639,339,339.0,250.0,104,4,0.0,0
2020-04-29,3,Atacama,42,7,7.0,0.0,0,0,0.0,0
2020-04-29,4,Coquimbo,76,2,2.0,0.0,0,0,0.0,0
2020-04-29,2,Antofagasta,514,33,33.0,0.0,4,0,0.0,0
2020-04-30,10,Los Lagos,487,6,5.0,1.0,10,1,0.0,0
2020-04-30,14,Los Ríos,189,7,7.0,0.0,4,0,0.0,0
2020-04-30,9,Araucanía,1293,20,18.0,2.0,35,3,0.0,0
2020-04-30,8,Biobío,727,8,6.0,2.0,7,0,0.0,0
2020-04-30,16,Ñuble,768,7,7.0,0.0,14,0,0.0,0
2020-04-30,7,Maule,393,1,0.0,1.0,13,0,0.0,0
2020-04-30,6,O’Higgins,108,4,3.0,1.0,1,0,0.0,0
2020-04-30,13,Metropolitana,9625,986,650.0,86.0,110,6,0.0,0
2020-04-30,4,Coquimbo,76,0,0.0,0.0,0,0,0.0,0
2020-04-30,3,Atacama,43,1,1.0,0.0,0,0,0.0,0
2020-04-30,11,Aysén,7,0,0.0,0.0,0,0,0.0,0
2020-04-30,12,Magallanes,725,11,11.0,0.0,11,0,0.0,0
2020-04-30,2,Antofagasta,546,32,27.0,5.0,5,1,0.0,0
2020-04-30,1,Tarapacá,198,15,15.0,0.0,1,0,0.0,0
2020-04-30,15,Arica y Parinacota,279,7,2.0,5.0,4,0,0.0,0
2020-04-30,5,Valparaíso,559,33,28.0,5.0,12,0,0.0,0
2020-05-01,14,Los Ríos,189,0,0.0,0.0,4,0,0.0,0
2020-05-01,8,Biobío,729,2,0.0,2.0,7,0,0.0,0
2020-05-01,16,Ñuble,768,0,0.0,0.0,14,0,0.0,0
2020-05-01,7,Maule,394,1,1.0,0.0,13,0,0.0,0
2020-05-01,9,Araucanía,1295,2,0.0,2.0,36,1,0.0,0
2020-05-01,10,Los Lagos,501,14,13.0,1.0,10,0,0.0,0
2020-05-01,12,Magallanes,726,1,1.0,0.0,11,0,0.0,0
2020-05-01,11,Aysén,7,0,0.0,0.0,0,0,0.0,0
2020-05-01,15,Arica y Parinacota,297,18,13.0,5.0,4,0,0.0,0
2020-05-01,1,Tarapacá,200,2,0.0,2.0,1,0,0.0,0
2020-05-01,2,Antofagasta,589,43,37.0,6.0,7,2,0.0,0
2020-05-01,3,Atacama,43,0,0.0,0.0,0,0,0.0,0
2020-05-01,4,Coquimbo,77,1,0.0,1.0,0,0,0.0,0
2020-05-01,5,Valparaíso,568,9,4.0,5.0,12,0,0.0,0
2020-05-01,13,Metropolitana,10516,891,812.0,79.0,114,4,0.0,0
2020-05-01,6,O’Higgins,109,1,1.0,0.0,1,0,0.0,0
2020-05-02,6,O’Higgins,120,11,10.0,1.0,3,2,0.0,0
2020-05-02,12,Magallanes,752,26,25.0,1.0,11,0,0.0,0
2020-05-02,15,Arica y Parinacota,307,10,4.0,6.0,4,0,0.0,0
2020-05-02,1,Tarapacá,212,12,11.0,1.0,1,0,0.0,0
2020-05-02,2,Antofagasta,679,90,80.0,10.0,7,0,0.0,0
2020-05-02,3,Atacama,59,16,13.0,3.0,0,0,0.0,0
2020-05-02,4,Coquimbo,78,1,1.0,0.0,0,0,0.0,0
2020-05-02,5,Valparaíso,614,46,42.0,4.0,13,1,0.0,0
2020-05-02,13,Metropolitana,11661,1145,998.0,147.0,122,8,0.0,0
2020-05-02,11,Aysén,7,0,0.0,0.0,0,0,0.0,0
2020-05-02,10,Los Lagos,513,12,11.0,1.0,10,0,0.0,0
2020-05-02,14,Los Ríos,196,7,7.0,0.0,4,0,0.0,0
2020-05-02,9,Araucanía,1314,19,19.0,0.0,36,0,0.0,0
2020-05-02,8,Biobío,751,22,19.0,3.0,7,0,0.0,0
2020-05-02,16,Ñuble,776,8,4.0,4.0,16,2,0.0,0
2020-05-02,7,Maule,396,2,2.0,0.0,13,0,0.0,0
2020-05-03,8,Biobío,759,8,7.0,1.0,7,0,0.0,0
2020-05-03,12,Magallanes,777,25,25.0,0.0,11,0,0.0,0
2020-05-03,2,Antofagasta,740,61,45.0,16.0,7,0,0.0,0
2020-05-03,3,Atacama,67,8,8.0,0.0,0,0,0.0,0
2020-05-03,1,Tarapacá,272,60,54.0,6.0,1,0,0.0,0
2020-05-03,4,Coquimbo,88,10,5.0,5.0,0,0,0.0,0
2020-05-03,5,Valparaíso,638,24,23.0,1.0,13,0,0.0,0
2020-05-03,13,Metropolitana,12656,995,912.0,83.0,135,13,0.0,0
2020-05-03,15,Arica y Parinacota,308,1,1.0,0.0,4,0,0.0,0
2020-05-03,7,Maule,397,1,1.0,0.0,13,0,0.0,0
2020-05-03,16,Ñuble,786,10,7.0,3.0,16,0,0.0,0
2020-05-03,9,Araucanía,1328,14,14.0,0.0,36,0,0.0,0
2020-05-03,11,Aysén,7,0,0.0,0.0,0,0,0.0,0
2020-05-03,10,Los Lagos,517,4,4.0,0.0,10,0,0.0,0
2020-05-03,14,Los Ríos,198,2,2.0,0.0,4,0,0.0,0
2020-05-03,6,O’Higgins,125,5,4.0,1.0,3,0,0.0,0
2020-05-04,11,Aysén,7,0,0.0,0.0,0,0,0.0,0
2020-05-04,10,Los Lagos,524,7,5.0,2.0,10,0,0.0,0
2020-05-04,14,Los Ríos,199,1,1.0,0.0,4,0,0.0,0
2020-05-04,9,Araucanía,1331,3,1.0,2.0,36,0,0.0,0
2020-05-04,8,Biobío,762,3,3.0,0.0,8,1,0.0,0
2020-05-04,7,Maule,399,2,2.0,0.0,13,0,0.0,0
2020-05-04,6,O’Higgins,131,6,6.0,0.0,3,0,0.0,0
2020-05-04,5,Valparaíso,656,18,18.0,0.0,13,0,0.0,0
2020-05-04,4,Coquimbo,91,3,1.0,2.0,0,0,0.0,0
2020-05-04,2,Antofagasta,760,20,14.0,6.0,7,0,0.0,0
2020-05-04,1,Tarapacá,295,23,16.0,7.0,1,0,0.0,0
2020-05-04,15,Arica y Parinacota,308,0,0.0,0.0,4,0,0.0,0
2020-05-04,16,Ñuble,787,1,0.0,1.0,17,1,0.0,0
2020-05-04,3,Atacama,70,3,2.0,1.0,0,0,0.0,0
2020-05-04,13,Metropolitana,13528,872,790.0,82.0,143,8,0.0,0
2020-05-04,12,Magallanes,795,18,17.0,1.0,11,0,0.0,0
2020-05-05,15,Arica y Parinacota,315,7,7.0,0.0,4,0,0.0,0
2020-05-05,1,Tarapacá,322,27,14.0,13.0,1,0,0.0,0
2020-05-05,11,Aysén,7,0,0.0,0.0,0,0,0.0,0
2020-05-05,3,Atacama,78,8,4.0,4.0,0,0,0.0,0
2020-05-05,4,Coquimbo,97,6,5.0,1.0,0,0,0.0,0
2020-05-05,5,Valparaíso,687,31,31.0,0.0,15,2,0.0,0
2020-05-05,13,Metropolitana,14707,1179,1157.0,22.0,146,3,0.0,0
2020-05-05,6,O’Higgins,136,5,5.0,0.0,3,0,0.0,0
2020-05-05,7,Maule,408,9,7.0,2.0,13,0,0.0,0
2020-05-05,16,Ñuble,789,2,2.0,0.0,17,0,0.0,0
2020-05-05,8,Biobío,774,12,11.0,1.0,8,0,0.0,0
2020-05-05,9,Araucanía,1352,21,19.0,2.0,36,0,0.0,0
2020-05-05,14,Los Ríos,199,0,0.0,0.0,4,0,0.0,0
2020-05-05,10,Los Lagos,525,1,1.0,0.0,10,0,0.0,0
2020-05-05,2,Antofagasta,811,51,41.0,10.0,7,0,0.0,0
2020-05-05,12,Magallanes,809,14,13.0,1.0,11,0,0.0,0
2020-05-06,14,Los Ríos,200,1,1.0,0.0,4,0,0.0,0
2020-05-06,12,Magallanes,818,9,8.0,1.0,11,0,0.0,0
2020-05-06,11,Aysén,7,0,0.0,0.0,0,0,0.0,0
2020-05-06,10,Los Lagos,541,16,11.0,5.0,10,0,0.0,0
2020-05-06,9,Araucanía,1362,10,0.0,10.0,36,0,0.0,0
2020-05-06,8,Biobío,789,15,12.0,3.0,8,0,0.0,0
2020-05-06,16,Ñuble,791,2,1.0,1.0,17,0,0.0,0
2020-05-06,7,Maule,408,0,0.0,0.0,13,0,0.0,0
2020-05-06,6,O’Higgins,145,9,8.0,1.0,3,0,0.0,0
2020-05-06,13,Metropolitana,15582,875,784.0,91.0,150,4,0.0,0
2020-05-06,5,Valparaíso,716,29,24.0,5.0,16,1,0.0,0
2020-05-06,4,Coquimbo,97,0,0.0,0.0,0,0,0.0,0
2020-05-06,3,Atacama,80,2,0.0,2.0,0,0,0.0,0
2020-05-06,2,Antofagasta,855,44,28.0,16.0,7,0,0.0,0
2020-05-06,15,Arica y Parinacota,318,3,3.0,0.0,5,1,0.0,0
2020-05-06,1,Tarapacá,339,17,13.0,4.0,1,0,0.0,0
2020-05-07,15,Arica y Parinacota,325,7,6.0,1.0,6,1,0.0,0
2020-05-07,12,Magallanes,836,18,15.0,3.0,11,0,0.0,0
2020-05-07,11,Aysén,8,1,1.0,0.0,0,0,0.0,0
2020-05-07,2,Antofagasta,895,40,31.0,9.0,7,0,0.0,0
2020-05-07,10,Los Lagos,545,4,0.0,4.0,10,0,0.0,0
2020-05-07,14,Los Ríos,202,2,2.0,0.0,4,0,0.0,0
2020-05-07,3,Atacama,87,7,1.0,6.0,0,0,0.0,0
2020-05-07,9,Araucanía,1385,23,7.0,16.0,36,0,0.0,0
2020-05-07,16,Ñuble,793,2,1.0,1.0,17,0,0.0,0
2020-05-07,7,Maule,414,6,6.0,0.0,13,0,0.0,0
2020-05-07,6,O’Higgins,151,6,6.0,0.0,3,0,0.0,0
2020-05-07,13,Metropolitana,16828,1246,1149.0,97.0,152,2,0.0,0
2020-05-07,5,Valparaíso,781,65,61.0,4.0,17,1,0.0,0
2020-05-07,4,Coquimbo,100,3,1.0,2.0,0,0,0.0,0
2020-05-07,8,Biobío,814,25,18.0,7.0,8,0,0.0,0
2020-05-07,1,Tarapacá,417,78,38.0,40.0,1,0,0.0,0
2020-05-08,1,Tarapacá,459,42,5.0,37.0,1,0,0.0,0
2020-05-08,15,Arica y Parinacota,327,2,1.0,1.0,6,0,0.0,0
2020-05-08,12,Magallanes,867,31,28.0,3.0,11,0,0.0,0
2020-05-08,2,Antofagasta,923,28,26.0,2.0,9,2,0.0,0
2020-05-08,3,Atacama,88,1,0.0,1.0,0,0,0.0,0
2020-05-08,4,Coquimbo,111,11,9.0,2.0,0,0,0.0,0
2020-05-08,13,Metropolitana,17979,1151,1022.0,129.0,157,5,0.0,0
2020-05-08,6,O’Higgins,167,16,13.0,3.0,3,0,0.0,0
2020-05-08,7,Maule,425,11,11.0,0.0,13,0,0.0,0
2020-05-08,5,Valparaíso,828,47,38.0,9.0,18,1,0.0,0
2020-05-08,8,Biobío,842,28,20.0,8.0,8,0,0.0,0
2020-05-08,9,Araucanía,1403,18,7.0,11.0,36,0,0.0,0
2020-05-08,14,Los Ríos,203,1,1.0,0.0,4,0,0.0,0
2020-05-08,10,Los Lagos,548,3,1.0,2.0,10,0,0.0,0
2020-05-08,11,Aysén,8,0,0.0,0.0,0,0,0.0,0
2020-05-08,16,Ñuble,794,1,1.0,0.0,18,1,0.0,0
2020-05-09,8,Biobío,882,40,31.0,9.0,8,0,0.0,0
2020-05-09,12,Magallanes,881,14,10.0,4.0,11,0,0.0,0
2020-05-09,11,Aysén,8,0,0.0,0.0,0,0,0.0,0
2020-05-09,10,Los Lagos,559,11,7.0,4.0,10,0,0.0,0
2020-05-09,14,Los Ríos,206,3,1.0,2.0,5,1,0.0,0
2020-05-09,9,Araucanía,1418,15,15.0,0.0,36,0,0.0,0
2020-05-09,16,Ñuble,801,7,5.0,2.0,18,0,0.0,0
2020-05-09,7,Maule,432,7,6.0,1.0,14,1,0.0,0
2020-05-09,6,O’Higgins,182,15,13.0,2.0,3,0,0.0,0
2020-05-09,13,Metropolitana,18957,978,789.0,189.0,163,6,0.0,0
2020-05-09,5,Valparaíso,878,50,43.0,7.0,19,1,0.0,0
2020-05-09,4,Coquimbo,129,18,12.0,6.0,0,0,0.0,0
2020-05-09,3,Atacama,117,29,20.0,9.0,0,0,0.0,0
2020-05-09,2,Antofagasta,947,24,19.0,5.0,10,1,0.0,0
2020-05-09,1,Tarapacá,485,26,25.0,1.0,1,0,0.0,0
2020-05-09,15,Arica y Parinacota,337,10,8.0,2.0,6,0,0.0,0
2020-05-10,15,Arica y Parinacota,340,3,2.0,1.0,6,0,0.0,0
2020-05-10,1,Tarapacá,520,35,28.0,7.0,1,0,0.0,0
2020-05-10,2,Antofagasta,978,31,27.0,4.0,10,0,0.0,0
2020-05-10,3,Atacama,124,7,7.0,0.0,0,0,0.0,0
2020-05-10,4,Coquimbo,135,6,0.0,6.0,1,1,0.0,0
2020-05-10,5,Valparaíso,933,55,42.0,13.0,20,1,0.0,0
2020-05-10,7,Maule,441,9,8.0,1.0,14,0,0.0,0
2020-05-10,6,O’Higgins,195,13,8.0,5.0,3,0,0.0,0
2020-05-10,12,Magallanes,893,12,9.0,3.0,13,2,0.0,0
2020-05-10,16,Ñuble,812,11,8.0,3.0,18,0,0.0,0
2020-05-10,8,Biobío,899,17,10.0,7.0,8,0,0.0,0
2020-05-10,9,Araucanía,1454,36,22.0,14.0,37,1,0.0,0
2020-05-10,14,Los Ríos,206,0,0.0,0.0,5,0,0.0,0
2020-05-10,13,Metropolitana,20353,1396,1225.0,171.0,166,3,0.0,0
2020-05-10,10,Los Lagos,575,16,10.0,6.0,10,0,0.0,0
2020-05-10,11,Aysén,8,0,0.0,0.0,0,0,0.0,0
2020-05-11,4,Coquimbo,140,5,5.0,0.0,1,0,0.0,0
2020-05-11,15,Arica y Parinacota,351,11,10.0,1.0,7,1,0.0,0
2020-05-11,3,Atacama,133,9,5.0,4.0,0,0,0.0,0
2020-05-11,12,Magallanes,901,8,3.0,5.0,14,1,0.0,0
2020-05-11,11,Aysén,8,0,0.0,0.0,0,0,0.0,0
2020-05-11,10,Los Lagos,592,17,8.0,9.0,10,0,0.0,0
2020-05-11,14,Los Ríos,208,2,1.0,1.0,5,0,0.0,0
2020-05-11,1,Tarapacá,547,27,18.0,9.0,1,0,0.0,0
2020-05-11,8,Biobío,932,33,12.0,21.0,8,0,0.0,0
2020-05-11,9,Araucanía,1466,12,2.0,10.0,38,1,0.0,0
2020-05-11,5,Valparaíso,970,37,29.0,8.0,21,1,0.0,0
2020-05-11,13,Metropolitana,21317,964,827.0,137.0,172,6,0.0,0
2020-05-11,6,O’Higgins,216,21,13.0,8.0,4,1,0.0,0
2020-05-11,2,Antofagasta,1014,36,32.0,4.0,10,0,0.0,0
2020-05-11,7,Maule,454,13,9.0,4.0,14,0,0.0,0
2020-05-11,16,Ñuble,814,2,1.0,1.0,18,0,0.0,0
2020-05-12,11,Aysén,8,0,0.0,0.0,0,0,0.0,0
2020-05-12,15,Arica y Parinacota,351,0,0.0,0.0,7,0,0.0,0
2020-05-12,1,Tarapacá,578,31,23.0,8.0,1,0,0.0,0
2020-05-12,2,Antofagasta,1109,95,89.0,6.0,10,0,0.0,0
2020-05-12,3,Atacama,134,1,1.0,0.0,0,0,0.0,0
2020-05-12,4,Coquimbo,148,8,4.0,4.0,1,0,0.0,0
2020-05-12,13,Metropolitana,22709,1392,1260.0,132.0,178,6,0.0,0
2020-05-12,7,Maule,466,12,8.0,4.0,14,0,0.0,0
2020-05-12,10,Los Lagos,594,2,2.0,0.0,11,1,0.0,0
2020-05-12,16,Ñuble,826,12,12.0,0.0,19,1,0.0,0
2020-05-12,9,Araucanía,1482,16,14.0,2.0,39,1,0.0,0
2020-05-12,14,Los Ríos,211,3,3.0,0.0,5,0,0.0,0
2020-05-12,12,Magallanes,910,9,2.0,7.0,14,0,0.0,0
2020-05-12,6,O’Higgins,224,8,7.0,1.0,4,0,0.0,0
2020-05-12,8,Biobío,942,10,0.0,10.0,9,1,0.0,0
2020-05-12,5,Valparaíso,1029,59,54.0,5.0,23,2,0.0,0
2020-05-13,1,Tarapacá,615,37,31.0,6.0,1,0,0.0,0
2020-05-13,15,Arica y Parinacota,359,8,7.0,1.0,7,0,0.0,0
2020-05-13,11,Aysén,8,0,0.0,0.0,0,0,0.0,0
2020-05-13,12,Magallanes,921,11,9.0,2.0,16,2,0.0,0
2020-05-13,10,Los Lagos,628,34,21.0,13.0,11,0,0.0,0
2020-05-13,9,Araucanía,1495,13,9.0,4.0,39,0,0.0,0
2020-05-13,8,Biobío,975,33,27.0,6.0,9,0,0.0,0
2020-05-13,16,Ñuble,839,13,11.0,2.0,19,0,0.0,0
2020-05-13,14,Los Ríos,212,1,1.0,0.0,6,1,0.0,0
2020-05-13,6,O’Higgins,248,24,18.0,6.0,4,0,0.0,0
2020-05-13,13,Metropolitana,24965,2256,1826.0,430.0,184,6,0.0,0
2020-05-13,5,Valparaíso,1123,94,79.0,15.0,24,1,0.0,0
2020-05-13,4,Coquimbo,153,5,0.0,5.0,1,0,0.0,0
2020-05-13,3,Atacama,139,5,5.0,0.0,0,0,0.0,0
2020-05-13,2,Antofagasta,1216,107,91.0,16.0,11,1,0.0,0
2020-05-13,7,Maule,485,19,17.0,2.0,14,0,0.0,0
2020-05-14,13,Metropolitana,27216,2251,1994.0,257.0,202,18,0.0,0
2020-05-14,15,Arica y Parinacota,363,4,4.0,0.0,7,0,0.0,0
2020-05-14,1,Tarapacá,682,67,51.0,16.0,1,0,0.0,0
2020-05-14,2,Antofagasta,1277,61,48.0,13.0,11,0,0.0,0
2020-05-14,3,Atacama,140,1,0.0,1.0,0,0,0.0,0
2020-05-14,4,Coquimbo,165,12,3.0,9.0,1,0,0.0,0
2020-05-14,5,Valparaíso,1213,90,69.0,21.0,25,1,0.0,0
2020-05-14,6,O’Higgins,295,47,33.0,14.0,4,0,0.0,0
2020-05-14,16,Ñuble,849,10,10.0,0.0,20,1,0.0,0
2020-05-14,11,Aysén,8,0,0.0,0.0,0,0,0.0,0
2020-05-14,8,Biobío,995,20,14.0,6.0,9,0,0.0,0
2020-05-14,9,Araucanía,1536,41,36.0,5.0,41,2,0.0,0
2020-05-14,14,Los Ríos,214,2,2.0,0.0,6,0,0.0,0
2020-05-14,10,Los Lagos,633,5,0.0,5.0,11,0,0.0,0
2020-05-14,12,Magallanes,935,14,13.0,1.0,16,0,0.0,0
2020-05-14,7,Maule,519,34,24.0,10.0,14,0,0.0,0
2020-05-15,4,Coquimbo,180,15,5.0,10.0,1,0,0.0,0
2020-05-15,5,Valparaíso,1312,99,66.0,33.0,27,2,0.0,0
2020-05-15,13,Metropolitana,29276,2060,1793.0,267.0,221,19,0.0,0
2020-05-15,6,O’Higgins,323,28,22.0,6.0,5,1,0.0,0
2020-05-15,7,Maule,540,21,14.0,7.0,14,0,0.0,0
2020-05-15,3,Atacama,143,3,2.0,1.0,0,0,0.0,0
2020-05-15,8,Biobío,1036,41,32.0,9.0,9,0,0.0,0
2020-05-15,9,Araucanía,1564,28,18.0,10.0,43,2,0.0,0
2020-05-15,10,Los Lagos,641,8,6.0,2.0,11,0,0.0,0
2020-05-15,11,Aysén,8,0,0.0,0.0,0,0,0.0,0
2020-05-15,12,Magallanes,937,2,2.0,0.0,16,0,0.0,0
2020-05-15,16,Ñuble,885,36,30.0,6.0,20,0,0.0,0
2020-05-15,2,Antofagasta,1331,54,38.0,16.0,12,1,0.0,0
2020-05-15,14,Los Ríos,219,5,4.0,1.0,6,0,0.0,0
2020-05-15,15,Arica y Parinacota,368,5,5.0,0.0,7,0,0.0,0
2020-05-15,1,Tarapacá,779,97,75.0,22.0,2,1,0.0,0
2020-05-16,15,Arica y Parinacota,377,9,7.0,2.0,7,0,0.0,0
2020-05-16,3,Atacama,146,3,3.0,0.0,0,0,0.0,0
2020-05-16,4,Coquimbo,187,7,0.0,7.0,2,1,0.0,0
2020-05-16,5,Valparaíso,1365,53,33.0,20.0,28,1,0.0,0
2020-05-16,13,Metropolitana,30794,1518,1319.0,199.0,246,25,0.0,0
2020-05-16,6,O’Higgins,329,6,6.0,0.0,5,0,0.0,0
2020-05-16,7,Maule,551,11,9.0,2.0,14,0,0.0,0
2020-05-16,16,Ñuble,921,36,14.0,22.0,20,0,0.0,0
2020-05-16,8,Biobío,1074,38,29.0,9.0,9,0,0.0,0
2020-05-16,9,Araucanía,1587,23,16.0,7.0,43,0,0.0,0
2020-05-16,14,Los Ríos,219,0,0.0,0.0,6,0,0.0,0
2020-05-16,10,Los Lagos,644,3,3.0,0.0,11,0,0.0,0
2020-05-16,11,Aysén,8,0,0.0,0.0,0,0,0.0,0
2020-05-16,12,Magallanes,952,15,12.0,3.0,16,0,0.0,0
2020-05-16,1,Tarapacá,845,66,51.0,15.0,2,0,0.0,0
2020-05-16,2,Antofagasta,1429,98,71.0,27.0,12,0,0.0,0
2020-05-17,11,Aysén,8,0,0.0,0.0,0,0,0.0,0
2020-05-17,10,Los Lagos,647,3,2.0,1.0,11,0,0.0,0
2020-05-17,14,Los Ríos,220,1,1.0,0.0,6,0,0.0,0
2020-05-17,9,Araucanía,1606,19,13.0,6.0,44,1,0.0,0
2020-05-17,8,Biobío,1099,25,19.0,6.0,9,0,0.0,0
2020-05-17,16,Ñuble,942,21,14.0,7.0,20,0,0.0,0
2020-05-17,7,Maule,573,22,17.0,5.0,14,0,0.0,0
2020-05-17,6,O’Higgins,366,37,22.0,15.0,5,0,0.0,0
2020-05-17,13,Metropolitana,32684,1890,1671.0,219.0,270,24,0.0,0
2020-05-17,5,Valparaíso,1474,109,85.0,24.0,29,1,0.0,0
2020-05-17,4,Coquimbo,194,7,1.0,6.0,2,0,0.0,0
2020-05-17,3,Atacama,149,3,2.0,1.0,0,0,0.0,0
2020-05-17,1,Tarapacá,975,130,108.0,22.0,4,2,0.0,0
2020-05-17,2,Antofagasta,1505,76,60.0,16.0,13,1,0.0,0
2020-05-17,15,Arica y Parinacota,378,1,1.0,0.0,7,0,0.0,0
2020-05-17,12,Magallanes,961,9,8.0,1.0,16,0,0.0,0
2020-05-18,11,Aysén,8,0,0.0,0.0,0,0,0.0,0
2020-05-18,15,Arica y Parinacota,398,20,18.0,2.0,7,0,0.0,0
2020-05-18,1,Tarapacá,1056,81,73.0,8.0,4,0,0.0,0
2020-05-18,2,Antofagasta,1589,84,70.0,14.0,14,1,0.0,0
2020-05-18,3,Atacama,157,8,5.0,3.0,0,0,0.0,0
2020-05-18,4,Coquimbo,212,18,13.0,5.0,2,0,0.0,0
2020-05-18,5,Valparaíso,1553,79,70.0,9.0,30,1,0.0,0
2020-05-18,13,Metropolitana,34451,1767,1596.0,171.0,294,24,0.0,0
2020-05-18,6,O’Higgins,418,52,33.0,19.0,6,1,0.0,0
2020-05-18,7,Maule,602,29,23.0,6.0,14,0,0.0,0
2020-05-18,16,Ñuble,985,43,37.0,6.0,21,1,0.0,0
2020-05-18,8,Biobío,1144,45,40.0,5.0,9,0,0.0,0
2020-05-18,10,Los Lagos,652,5,1.0,4.0,11,0,0.0,0
2020-05-18,14,Los Ríos,224,4,3.0,1.0,6,0,0.0,0
2020-05-18,12,Magallanes,971,10,8.0,2.0,16,0,0.0,0
2020-05-18,9,Araucanía,1639,33,28.0,5.0,44,0,0.0,0
2020-05-19,11,Aysén,8,0,0.0,0.0,0,0,0.0,0
