id_region,nombre_region,id_comuna,nombre_comuna,2020-03-30,2020-04-01,2020-04-03,2020-04-06,2020-04-08,2020-04-10,2020-04-13,2020-04-15,2020-04-17,2020-04-20,2020-04-24,2020-04-27,2020-05-01,2020-05-04,2020-05-08,2020-05-11,2020-05-15,2020-05-18,2020-05-22,2020-05-25,2020-05-29,2020-06-01,2020-06-05,2020-06-08,2020-06-12
9,Araucania,9207,Lumaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.950248756218905,59.701492537313435,59.701492537313435,69.65174129353234,69.65174129353234,69.65174129353234,69.65174129353234,79.60199004975124,79.60199004975124,79.60199004975124,109.45273631840797,139.30348258706468,139.30348258706468,139.30348258706468
9,Araucania,9208,Purén,0.0,8.204791598293403,8.204791598293403,16.409583196586805,16.409583196586805,16.409583196586805,16.409583196586805,16.409583196586805,16.409583196586805,16.409583196586805,16.409583196586805,16.409583196586805,24.614374794880213,32.81916639317361,49.228749589760426,57.43354118805383,57.43354118805383,57.43354118805383,57.43354118805383,57.43354118805383,65.63833278634722,73.84312438464063,73.84312438464063,73.84312438464063,73.84312438464063
9,Araucania,9209,Renaico,0.0,0.0,0.0,0.0,9.231053263177328,9.231053263177328,18.462106526354656,18.462106526354656,18.462106526354656,27.693159789531986,36.92421305270931,36.92421305270931,36.92421305270931,46.15526631588664,110.77263915812794,110.77263915812794,129.2347456844826,147.69685221083725,175.39001200036924,193.8521185267239,203.08317178990123,230.77633157943322,230.77633157943322,240.00738484261055,240.00738484261055
9,Araucania,9210,Traiguén,0.0,0.0,0.0,0.0,0.0,5.177591384487936,10.355182768975872,10.355182768975872,10.355182768975872,15.532774153463809,15.532774153463809,15.532774153463809,10.355182768975872,10.355182768975872,10.355182768975872,10.355182768975872,15.532774153463809,25.887956922439677,41.42073107590349,46.59832246039142,46.59832246039142,46.59832246039142,77.66387076731904,98.37423630527078,113.9070104587346
9,Araucania,9211,Victoria,14.097611864550146,19.736656610370204,31.01474610201032,33.83426847492034,42.29283559365044,42.29283559365044,42.29283559365044,36.65379084783038,36.65379084783038,78.94662644148082,155.0737305100516,163.5322976287817,197.366566103702,200.18608847661204,219.92274508698225,219.92274508698225,225.56178983280233,225.56178983280233,228.38131220571236,236.83987932444245,253.75701356190262,262.21558068063274,318.60602813883327,338.3426847492035,377.8159979699439
10,Los Lagos,10101,Puerto Montt,12.620732150943958,16.332712195339237,9.279950110988203,12.991930155383484,13.73432616426254,14.476722173141596,25.241464301887916,27.097454324085557,28.21104833740414,27.83985033296461,27.097454324085557,27.097454324085557,19.302296230855465,19.302296230855465,19.302296230855465,20.04469223973452,23.014276275250744,23.385474279690275,32.665424390678474,40.831780488348095,45.28615654162243,49.369334590457235,71.64121485682894,79.06517494561949,92.05710510100297
10,Los Lagos,10102,Calbuco,10.88613106901807,13.607663836272588,13.607663836272588,13.607663836272588,13.607663836272588,13.607663836272588,19.050729370781625,13.607663836272588,21.77226213803614,16.32919660352711,19.050729370781625,19.050729370781625,19.050729370781625,19.050729370781625,19.050729370781625,21.77226213803614,21.77226213803614,21.77226213803614,21.77226213803614,21.77226213803614,21.77226213803614,21.77226213803614,21.77226213803614,21.77226213803614,24.49379490529066
10,Los Lagos,10103,Cochamó,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.962556165751376,24.962556165751376,24.962556165751376,24.962556165751376,24.962556165751376,24.962556165751376,24.962556165751376,24.962556165751376,24.962556165751376,24.962556165751376,24.962556165751376,24.962556165751376,24.962556165751376,24.962556165751376,24.962556165751376,24.962556165751376,24.962556165751376
10,Los Lagos,10104,Fresia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.901390644753477,7.901390644753477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.901390644753477
10,Los Lagos,10105,Frutillar,0.0,0.0,4.94486475794887,14.83459427384661,14.83459427384661,14.83459427384661,24.72432378974435,29.66918854769322,29.66918854769322,29.66918854769322,29.66918854769322,29.66918854769322,29.66918854769322,29.66918854769322,29.66918854769322,29.66918854769322,34.614053305642095,34.614053305642095,34.614053305642095,44.50378282153983,54.39351233743756,59.33837709538644,59.33837709538644,59.33837709538644,64.28324185333531
