fecha,id_region,nombre_region,id_comuna,nombre_comuna,casos_totales,poblacion,tasa
08-04-2020,7,Maule,7305,Rauco,1,11248,8.890469416785207
08-04-2020,7,Maule,7405,Retiro,0,21071,0.0
08-04-2020,7,Maule,7108,Río Claro,2,14753,13.556564766488172
08-04-2020,7,Maule,7306,Romeral,2,16170,12.368583797155226
08-04-2020,7,Maule,7307,Sagrada Familia,1,19469,5.136370640505419
08-04-2020,7,Maule,7109,San Clemente,0,46292,0.0
08-04-2020,7,Maule,7406,San Javier,7,49451,14.155426583891124
08-04-2020,7,Maule,7110,San Rafael,1,9959,10.041168792047396
08-04-2020,7,Maule,7101,Talca,51,236724,21.544076646220915
08-04-2020,7,Maule,7308,Teno,0,30850,0.0
08-04-2020,7,Maule,7309,Vichuquén,0,4381,0.0
08-04-2020,7,Maule,7407,Villa Alegre,0,17512,0.0
08-04-2020,7,Maule,7408,Yerbas Buenas,0,19200,0.0
08-04-2020,16,Nuble,16102,Bulnes,45,22607,199.05339054275225
08-04-2020,16,Nuble,16101,Chillán,327,198624,164.63267278878686
08-04-2020,16,Nuble,16103,Chillán Viejo,34,33827,100.51142578413692
08-04-2020,16,Nuble,16202,Cobquecura,0,5275,0.0
08-04-2020,16,Nuble,16203,Coelemu,4,16845,23.745918670228555
08-04-2020,16,Nuble,16302,Coihueco,7,28375,24.66960352422908
08-04-2020,16,Nuble,16104,El Carmen,3,12334,24.32300956705043
08-04-2020,16,Nuble,16204,Ninhue,1,5414,18.470631695603988
08-04-2020,16,Nuble,16303,Ñiquén,2,11567,17.29056799515864
08-04-2020,16,Nuble,16105,Pemuco,3,8639,34.726241463132304
08-04-2020,16,Nuble,16106,Pinto,10,11880,84.17508417508417
08-04-2020,16,Nuble,16205,Portezuelo,0,4940,0.0
08-04-2020,16,Nuble,16107,Quillón,22,18777,117.16461628588166
08-04-2020,16,Nuble,16201,Quirihue,4,12192,32.808398950131235
08-04-2020,16,Nuble,16206,Ránquil,9,6261,143.74700527072352
08-04-2020,16,Nuble,16301,San Carlos,28,56252,49.77600796416127
08-04-2020,16,Nuble,16304,San Fabián,6,4654,128.9213579716373
08-04-2020,16,Nuble,16108,San Ignacio,6,16624,36.09239653512993
08-04-2020,16,Nuble,16305,San Nicolás,11,12172,90.3713440683536
08-04-2020,16,Nuble,16207,Treguaco,0,5696,0.0
08-04-2020,16,Nuble,16109,Yungay,37,18596,198.96751989675198
08-04-2020,8,Biobio,8314,Alto Biobío,0,6775,0.0
08-04-2020,8,Biobio,8302,Antuco,0,4306,0.0
08-04-2020,8,Biobio,8202,Arauco,6,38679,15.51229349259288
08-04-2020,8,Biobio,8303,Cabrero,1,30725,3.254678600488202
08-04-2020,8,Biobio,8203,Cañete,0,37003,0.0
08-04-2020,8,Biobio,8103,Chiguayante,35,91180,38.385610879578856
08-04-2020,8,Biobio,8101,Concepción,73,238092,30.66041698167095
08-04-2020,8,Biobio,8204,Contulmo,0,6330,0.0
08-04-2020,8,Biobio,8102,Coronel,18,125829,14.305128388527287
08-04-2020,8,Biobio,8205,Curanilahue,1,33892,2.9505488020771864
08-04-2020,8,Biobio,8104,Florida,2,11841,16.890465332319906
08-04-2020,8,Biobio,8112,Hualpén,74,97273,76.07455306200076
08-04-2020,8,Biobio,8105,Hualqui,7,26201,26.716537536735242
08-04-2020,8,Biobio,8304,Laja,5,23873,20.944162861810415
08-04-2020,8,Biobio,8201,Lebu,0,27100,0.0
08-04-2020,8,Biobio,8206,Los Álamos,0,22524,0.0
08-04-2020,8,Biobio,8301,Los Ángeles,22,218515,10.067958721369243
08-04-2020,8,Biobio,8106,Lota,1,45750,2.185792349726776
08-04-2020,8,Biobio,8305,Mulchén,5,31041,16.107728488128604
08-04-2020,8,Biobio,8306,Nacimiento,4,27944,14.3143429716576
08-04-2020,8,Biobio,8307,Negrete,2,10429,19.177294083804775
08-04-2020,8,Biobio,8107,Penco,5,49865,10.02707309736288
08-04-2020,8,Biobio,8308,Quilaco,0,4179,0.0
08-04-2020,8,Biobio,8309,Quilleco,0,10032,0.0
08-04-2020,8,Biobio,8108,San Pedro de la Paz,71,145906,48.66146697188601
08-04-2020,8,Biobio,8310,San Rosendo,0,3611,0.0
08-04-2020,8,Biobio,8311,Santa Bárbara,2,14592,13.706140350877192
08-04-2020,8,Biobio,8109,Santa Juana,0,14779,0.0
08-04-2020,8,Biobio,8110,Talcahuano,45,158345,28.4189586030503
08-04-2020,8,Biobio,8207,Tirúa,4,11019,36.30093474906979
08-04-2020,8,Biobio,8111,Tomé,30,58729,51.08208891688944
08-04-2020,8,Biobio,8312,Tucapel,1,15205,6.576783952647156
08-04-2020,8,Biobio,8313,Yumbel,5,22132,22.591722392915237
08-04-2020,9,Araucania,9201,Angol,23,56058,41.02893431802776
08-04-2020,9,Araucania,9102,Carahue,6,25486,23.542336969316487
08-04-2020,9,Araucania,9121,Cholchol,3,12341,24.309213191799692
08-04-2020,9,Araucania,9202,Collipulli,0,26148,0.0
08-04-2020,9,Araucania,9103,Cunco,5,18055,27.693159789531986
08-04-2020,9,Araucania,9203,Curacautín,3,18178,16.503465727802837
08-04-2020,9,Araucania,9104,Curarrehue,4,7802,51.26890540886952
08-04-2020,9,Araucania,9204,Ercilla,2,8458,23.646252069047055
08-04-2020,9,Araucania,9105,Freire,5,25446,19.649453745185884
08-04-2020,9,Araucania,9106,Galvarino,2,12633,15.831552283701418
08-04-2020,9,Araucania,9107,Gorbea,10,15148,66.01531555320834
08-04-2020,9,Araucania,9108,Lautaro,19,40746,46.63034408285476
08-04-2020,9,Araucania,9109,Loncoche,6,24739,24.253203443954888
08-04-2020,9,Araucania,9205,Lonquimay,0,11049,0.0
08-04-2020,9,Araucania,9206,Los Sauces,0,7517,0.0
08-04-2020,9,Araucania,9207,Lumaco,0,10050,0.0
08-04-2020,9,Araucania,9110,Melipeuco,0,6265,0.0
08-04-2020,9,Araucania,9111,Nueva Imperial,20,33777,59.21188974746129
08-04-2020,9,Araucania,9112,Padre Las Casas,49,82110,59.67604433077579
08-04-2020,9,Araucania,9113,Perquenco,2,7223,27.689325764917626
08-04-2020,9,Araucania,9114,Pitrufquén,12,26096,45.984058859595336
08-04-2020,9,Araucania,9115,Pucón,5,29782,16.788664293868777
08-04-2020,9,Araucania,9208,Purén,2,12188,16.409583196586805
08-04-2020,9,Araucania,9209,Renaico,1,10833,9.231053263177328
08-04-2020,9,Araucania,9116,Saavedra,1,12793,7.81677479871805
08-04-2020,9,Araucania,9101,Temuco,407,302931,134.35402781491493
08-04-2020,9,Araucania,9117,Teodoro Schmidt,3,15786,19.004180919802355
08-04-2020,9,Araucania,9118,Toltén,7,10055,69.617105917454
08-04-2020,9,Araucania,9210,Traiguén,0,19314,0.0
08-04-2020,9,Araucania,9211,Victoria,15,35467,42.29283559365044
08-04-2020,9,Araucania,9119,Vilcún,20,30766,65.00682571670025
08-04-2020,9,Araucania,9120,Villarrica,15,59103,25.379422364346986
08-04-2020,14,Los Rios,14102,Corral,0,5447,0.0
08-04-2020,14,Los Rios,14202,Futrono,5,15261,32.763252735731605
08-04-2020,14,Los Rios,14201,La Unión,18,39538,45.52582325863726
08-04-2020,14,Los Rios,14203,Lago Ranco,2,10292,19.4325689856199
08-04-2020,14,Los Rios,14103,Lanco,2,17652,11.330160888284613
08-04-2020,14,Los Rios,14104,Los Lagos,0,20518,0.0
08-04-2020,14,Los Rios,14105,Máfil,1,7389,13.533631073216943
08-04-2020,14,Los Rios,14106,Mariquina,8,23250,34.40860215053763
08-04-2020,14,Los Rios,14107,Paillaco,1,20798,4.808154630252909
08-04-2020,14,Los Rios,14108,Panguipulli,0,35991,0.0
08-04-2020,14,Los Rios,14204,Río Bueno,5,32925,15.186028853454822
08-04-2020,14,Los Rios,14101,Valdivia,72,176774,40.729971602158685
08-04-2020,10,Los Lagos,10202,Ancud,2,42458,4.710537472325592
08-04-2020,10,Los Lagos,10102,Calbuco,5,36744,13.607663836272588
08-04-2020,10,Los Lagos,10201,Castro,6,47607,12.6031886067175
08-04-2020,10,Los Lagos,10401,Chaitén,1,5020,19.9203187250996
08-04-2020,10,Los Lagos,10203,Chonchi,0,16013,0.0
08-04-2020,10,Los Lagos,10103,Cochamó,0,4006,0.0
08-04-2020,10,Los Lagos,10204,Curaco de Vélez,0,4066,0.0
08-04-2020,10,Los Lagos,10205,Dalcahue,0,15069,0.0
08-04-2020,10,Los Lagos,10104,Fresia,0,12656,0.0
08-04-2020,10,Los Lagos,10105,Frutillar,3,20223,14.83459427384661
08-04-2020,10,Los Lagos,10402,Futaleufú,0,2806,0.0
08-04-2020,10,Los Lagos,10403,Hualaihué,3,9525,31.49606299212598
08-04-2020,10,Los Lagos,10107,Llanquihue,0,18621,0.0
08-04-2020,10,Los Lagos,10106,Los Muermos,1,17817,5.612617163383286
08-04-2020,10,Los Lagos,10108,Maullín,0,14894,0.0
08-04-2020,10,Los Lagos,10301,Osorno,207,173410,119.37027853064991
08-04-2020,10,Los Lagos,10404,Palena,0,1827,0.0
08-04-2020,10,Los Lagos,10101,Puerto Montt,37,269398,13.73432616426254
08-04-2020,10,Los Lagos,10302,Puerto Octay,1,9192,10.879025239338555
08-04-2020,10,Los Lagos,10109,Puerto Varas,3,48620,6.170300287947346
08-04-2020,10,Los Lagos,10206,Puqueldón,0,4201,0.0
08-04-2020,10,Los Lagos,10303,Purranque,11,21080,52.182163187855785
08-04-2020,10,Los Lagos,10304,Puyehue,2,11787,16.967845931958937
08-04-2020,10,Los Lagos,10207,Queilén,0,5543,0.0
08-04-2020,10,Los Lagos,10208,Quellón,0,29309,0.0
08-04-2020,10,Los Lagos,10209,Quemchi,0,8783,0.0
08-04-2020,10,Los Lagos,10210,Quinchao,1,8298,12.05109664979513
08-04-2020,10,Los Lagos,10305,Río Negro,1,14275,7.005253940455341
08-04-2020,10,Los Lagos,10306,San Juan de la Costa,11,7639,143.99790548501113
08-04-2020,10,Los Lagos,10307,San Pablo,6,10553,56.85587036861556
08-04-2020,11,Aisen,11201,Aisén,4,25002,15.998720102391808
08-04-2020,11,Aisen,11401,Chile Chico,1,5121,19.527436047646944
08-04-2020,11,Aisen,11202,Cisnes,0,5828,0.0
08-04-2020,11,Aisen,11301,Cochrane,0,3685,0.0
08-04-2020,11,Aisen,11101,Coyhaique,1,61210,1.6337199803953601
08-04-2020,11,Aisen,11203,Guaitecas,0,1599,0.0
08-04-2020,11,Aisen,11102,Lago Verde,0,920,0.0
08-04-2020,11,Aisen,11302,O'Higgins,0,661,0.0
08-04-2020,11,Aisen,11402,Río Ibáñez,0,2699,0.0
08-04-2020,11,Aisen,11303,Tortel,1,572,174.82517482517483
08-04-2020,12,Magallanes y la Antartica Chilena,12202,Antártica,0,137,0.0
08-04-2020,12,Magallanes y la Antartica Chilena,12201,Cabo de Hornos,11,1983,554.7150781643974
08-04-2020,12,Magallanes y la Antartica Chilena,12102,Laguna Blanca,0,264,0.0
08-04-2020,12,Magallanes y la Antartica Chilena,12401,Natales,5,23782,21.02430409553444
08-04-2020,12,Magallanes y la Antartica Chilena,12301,Porvenir,3,7323,40.96681687832856
08-04-2020,12,Magallanes y la Antartica Chilena,12302,Primavera,0,694,0.0
08-04-2020,12,Magallanes y la Antartica Chilena,12101,Punta Arenas,207,141984,145.79107505070994
08-04-2020,12,Magallanes y la Antartica Chilena,12103,Río Verde,0,211,0.0
08-04-2020,12,Magallanes y la Antartica Chilena,12104,San Gregorio,0,681,0.0
08-04-2020,12,Magallanes y la Antartica Chilena,12303,Timaukel,0,282,0.0
08-04-2020,12,Magallanes y la Antartica Chilena,12402,Torres del Paine,0,1021,0.0
10-04-2020,15,Arica y Parinacota,15101,Arica,87,247552,35.14413133402275
10-04-2020,15,Arica y Parinacota,15102,Camarones,0,1233,0.0
10-04-2020,15,Arica y Parinacota,15202,General Lagos,0,810,0.0
10-04-2020,15,Arica y Parinacota,15201,Putre,0,2515,0.0
10-04-2020,1,Tarapaca,1107,Alto Hospicio,10,129999,7.692366864360496
10-04-2020,1,Tarapaca,1402,Camiña,0,1375,0.0
10-04-2020,1,Tarapaca,1403,Colchane,0,1583,0.0
10-04-2020,1,Tarapaca,1404,Huara,0,3000,0.0
10-04-2020,1,Tarapaca,1101,Iquique,18,223463,8.055024769201166
10-04-2020,1,Tarapaca,1405,Pica,5,5958,83.92077878482712
10-04-2020,1,Tarapaca,1401,Pozo Almonte,2,17395,11.497556769186549
10-04-2020,2,Antofagasta,2101,Antofagasta,82,425725,19.261260203182804
10-04-2020,2,Antofagasta,2201,Calama,13,190336,6.830026899798252
10-04-2020,2,Antofagasta,2302,María Elena,0,6814,0.0
10-04-2020,2,Antofagasta,2102,Mejillones,6,14776,40.60638873849486
10-04-2020,2,Antofagasta,2202,Ollagüe,0,287,0.0
10-04-2020,2,Antofagasta,2203,San Pedro de Atacama,4,10434,38.336208548974504
10-04-2020,2,Antofagasta,2103,Sierra Gorda,0,1746,0.0
10-04-2020,2,Antofagasta,2104,Taltal,3,13657,21.96675697444534
10-04-2020,2,Antofagasta,2301,Tocopilla,2,28079,7.122760782079134
10-04-2020,3,Atacama,3302,Alto del Carmen,0,5729,0.0
10-04-2020,3,Atacama,3102,Caldera,0,19426,0.0
10-04-2020,3,Atacama,3201,Chañaral,0,13164,0.0
10-04-2020,3,Atacama,3101,Copiapó,8,171766,4.657499155828278
10-04-2020,3,Atacama,3202,Diego de Almagro,1,14358,6.964758322886196
10-04-2020,3,Atacama,3303,Freirina,0,7681,0.0
10-04-2020,3,Atacama,3304,Huasco,0,11264,0.0
10-04-2020,3,Atacama,3103,Tierra Amarilla,4,14312,27.94857462269424
10-04-2020,3,Atacama,3301,Vallenar,0,57009,0.0
10-04-2020,4,Coquimbo,4103,Andacollo,0,11791,0.0
10-04-2020,4,Coquimbo,4202,Canela,0,9546,0.0
10-04-2020,4,Coquimbo,4302,Combarbalá,0,13884,0.0
10-04-2020,4,Coquimbo,4102,Coquimbo,21,256735,8.179640485325335
10-04-2020,4,Coquimbo,4201,Illapel,13,32801,39.63293802018231
10-04-2020,4,Coquimbo,4104,La Higuera,0,4450,0.0
10-04-2020,4,Coquimbo,4101,La Serena,12,249656,4.806613900727401
10-04-2020,4,Coquimbo,4203,Los Vilos,1,23374,4.278257893385813
10-04-2020,4,Coquimbo,4303,Monte Patria,0,32527,0.0
10-04-2020,4,Coquimbo,4301,Ovalle,8,121269,6.596904402609076
10-04-2020,4,Coquimbo,4105,Paiguano,0,4675,0.0
10-04-2020,4,Coquimbo,4304,Punitaqui,0,12165,0.0
10-04-2020,4,Coquimbo,4305,Río Hurtado,1,4372,22.872827081427264
10-04-2020,4,Coquimbo,4204,Salamanca,5,29110,17.176228100309174
10-04-2020,4,Coquimbo,4106,Vicuña,0,29741,0.0
10-04-2020,5,Valparaiso,5602,Algarrobo,8,15174,52.72176090681429
10-04-2020,5,Valparaiso,5402,Cabildo,0,20663,0.0
10-04-2020,5,Valparaiso,5502,Calera,9,53591,16.79386464145099
10-04-2020,5,Valparaiso,5302,Calle Larga,2,16482,12.134449702705982
10-04-2020,5,Valparaiso,5603,Cartagena,0,25357,0.0
10-04-2020,5,Valparaiso,5102,Casablanca,2,29170,6.856359273225918
10-04-2020,5,Valparaiso,5702,Catemu,0,15213,0.0
10-04-2020,5,Valparaiso,5103,Concón,3,45889,6.5375144370110485
10-04-2020,5,Valparaiso,5604,El Quisco,1,17742,5.636343140570398
10-04-2020,5,Valparaiso,5605,El Tabo,2,14338,13.948946854512483
10-04-2020,5,Valparaiso,5503,Hijuelas,0,19099,0.0
10-04-2020,5,Valparaiso,5201,Isla de Pascua,6,8277,72.49003262051468
10-04-2020,5,Valparaiso,5104,Juan Fernández,0,1033,0.0
10-04-2020,5,Valparaiso,5504,La Cruz,2,25321,7.898582204494293
10-04-2020,5,Valparaiso,5401,La Ligua,2,37739,5.29955748694984
10-04-2020,5,Valparaiso,5802,Limache,7,49931,14.019346698443853
10-04-2020,5,Valparaiso,5703,Llaillay,2,26533,7.537783137979121
10-04-2020,5,Valparaiso,5301,Los Andes,6,68093,8.811478419220771
10-04-2020,5,Valparaiso,5506,Nogales,0,23490,0.0
10-04-2020,5,Valparaiso,5803,Olmué,0,19266,0.0
10-04-2020,5,Valparaiso,5704,Panquehue,0,7633,0.0
10-04-2020,5,Valparaiso,5403,Papudo,0,6201,0.0
10-04-2020,5,Valparaiso,5404,Petorca,5,10558,47.357454063269564
10-04-2020,5,Valparaiso,5105,Puchuncaví,0,20071,0.0
10-04-2020,5,Valparaiso,5705,Putaendo,1,17645,5.667327854916407
10-04-2020,5,Valparaiso,5501,Quillota,13,97572,13.3234944451277
10-04-2020,5,Valparaiso,5801,Quilpué,18,167085,10.772959870724481
10-04-2020,5,Valparaiso,5107,Quintero,4,36135,11.069600110696001
10-04-2020,5,Valparaiso,5303,Rinconada,2,11263,17.757258279321672
10-04-2020,5,Valparaiso,5601,San Antonio,13,96761,13.43516499416087
10-04-2020,5,Valparaiso,5304,San Esteban,0,20643,0.0
10-04-2020,5,Valparaiso,5701,San Felipe,6,83494,7.186145112223632
10-04-2020,5,Valparaiso,5706,Santa María,2,16367,12.219710392863687
10-04-2020,5,Valparaiso,5606,Santo Domingo,5,11934,41.897100720630135
10-04-2020,5,Valparaiso,5101,Valparaíso,39,315732,12.352248109155866
10-04-2020,5,Valparaiso,5804,Villa Alemana,12,139310,8.613882707630465
10-04-2020,5,Valparaiso,5109,Viña del Mar,69,361371,19.093950538366386
10-04-2020,5,Valparaiso,5405,Zapallar,0,7994,0.0
10-04-2020,13,Region Metropolitana,13502,Alhué,0,7405,0.0
10-04-2020,13,Region Metropolitana,13402,Buin,29,109641,26.449959412993316
10-04-2020,13,Region Metropolitana,13403,Calera de Tango,8,28525,28.045574057843996
10-04-2020,13,Region Metropolitana,13102,Cerrillos,21,88956,23.607176581680832
10-04-2020,13,Region Metropolitana,13103,Cerro Navia,42,142465,29.48092513950795
10-04-2020,13,Region Metropolitana,13301,Colina,66,180353,36.594900001663405
10-04-2020,13,Region Metropolitana,13104,Conchalí,47,139195,33.76558066022486
10-04-2020,13,Region Metropolitana,13503,Curacaví,10,36430,27.44990392533626
10-04-2020,13,Region Metropolitana,13105,El Bosque,64,172000,37.20930232558139
10-04-2020,13,Region Metropolitana,13602,El Monte,9,40014,22.49212775528565
10-04-2020,13,Region Metropolitana,13106,Estación Central,61,206792,29.498239777167395
10-04-2020,13,Region Metropolitana,13107,Huechuraba,38,112528,33.76937295606427
10-04-2020,13,Region Metropolitana,13108,Independencia,37,142065,26.04441628831873
10-04-2020,13,Region Metropolitana,13603,Isla de Maipo,10,40171,24.893579945731993
10-04-2020,13,Region Metropolitana,13109,La Cisterna,34,100434,33.85307764302925
10-04-2020,13,Region Metropolitana,13110,La Florida,126,402433,31.309559603710433
10-04-2020,13,Region Metropolitana,13111,La Granja,36,122557,29.374087159444176
10-04-2020,13,Region Metropolitana,13112,La Pintana,39,189335,20.5984102252621
10-04-2020,13,Region Metropolitana,13113,La Reina,52,100252,51.86928939073535
10-04-2020,13,Region Metropolitana,13302,Lampa,26,126898,20.48889659411496
10-04-2020,13,Region Metropolitana,13114,Las Condes,281,330759,84.95611608452076
10-04-2020,13,Region Metropolitana,13115,Lo Barnechea,110,124076,88.65534027531513
10-04-2020,13,Region Metropolitana,13116,Lo Espejo,34,103865,32.734799980744235
10-04-2020,13,Region Metropolitana,13117,Lo Prado,35,104403,33.52394088292482
10-04-2020,13,Region Metropolitana,13118,Macul,43,134635,31.938203290377686
10-04-2020,13,Region Metropolitana,13119,Maipú,167,578605,28.862522791887386
10-04-2020,13,Region Metropolitana,13504,María Pinto,0,14926,0.0
10-04-2020,13,Region Metropolitana,13501,Melipilla,16,141612,11.298477530152812
10-04-2020,13,Region Metropolitana,13120,Ñuñoa,155,250192,61.95242054102449
10-04-2020,13,Region Metropolitana,13604,Padre Hurtado,20,74188,26.958537768911413
10-04-2020,13,Region Metropolitana,13404,Paine,7,82766,8.457579199188073
10-04-2020,13,Region Metropolitana,13121,Pedro Aguirre Cerda,36,107803,33.3942469133512
10-04-2020,13,Region Metropolitana,13605,Peñaflor,20,101058,19.790615290229375
10-04-2020,13,Region Metropolitana,13122,Peñalolén,98,266798,36.731909534554234
10-04-2020,13,Region Metropolitana,13202,Pirque,9,30433,29.573160713698947
10-04-2020,13,Region Metropolitana,13123,Providencia,129,157749,81.77547876690186
10-04-2020,13,Region Metropolitana,13124,Pudahuel,67,253139,26.467671911479467
10-04-2020,13,Region Metropolitana,13201,Puente Alto,239,645909,37.00211639720146
10-04-2020,13,Region Metropolitana,13125,Quilicura,79,254694,31.017613292814122
10-04-2020,13,Region Metropolitana,13126,Quinta Normal,69,136368,50.59838085181274
10-04-2020,13,Region Metropolitana,13127,Recoleta,61,190075,32.09259502827831
10-04-2020,13,Region Metropolitana,13128,Renca,28,160847,17.407847208838213
10-04-2020,13,Region Metropolitana,13401,San Bernardo,117,334836,34.94247930330072
10-04-2020,13,Region Metropolitana,13129,San Joaquín,52,103485,50.248828332608596
10-04-2020,13,Region Metropolitana,13203,San José de Maipo,4,18644,21.454623471358076
10-04-2020,13,Region Metropolitana,13130,San Miguel,69,133059,51.85669515027168
10-04-2020,13,Region Metropolitana,13505,San Pedro,0,11953,0.0
10-04-2020,13,Region Metropolitana,13131,San Ramón,18,86510,20.80684313952144
10-04-2020,13,Region Metropolitana,13101,Santiago,321,503147,63.798452539715036
10-04-2020,13,Region Metropolitana,13601,Talagante,18,81838,21.99467240157384
10-04-2020,13,Region Metropolitana,13303,Tiltil,4,21477,18.62457512687992
10-04-2020,13,Region Metropolitana,13132,Vitacura,119,96774,122.96691260049187
10-04-2020,6,OHiggins,6302,Chépica,0,15925,0.0
10-04-2020,6,OHiggins,6303,Chimbarongo,2,37696,5.305602716468591
10-04-2020,6,OHiggins,6102,Codegua,0,14096,0.0
10-04-2020,6,OHiggins,6103,Coinco,0,7831,0.0
10-04-2020,6,OHiggins,6104,Coltauco,0,21263,0.0
10-04-2020,6,OHiggins,6105,Doñihue,0,22700,0.0
10-04-2020,6,OHiggins,6106,Graneros,0,36504,0.0
10-04-2020,6,OHiggins,6202,La Estrella,0,3114,0.0
10-04-2020,6,OHiggins,6107,Las Cabras,0,26749,0.0
10-04-2020,6,OHiggins,6203,Litueche,0,6765,0.0
10-04-2020,6,OHiggins,6304,Lolol,0,7289,0.0
10-04-2020,6,OHiggins,6108,Machalí,8,59913,13.352694740707358
10-04-2020,6,OHiggins,6109,Malloa,0,14163,0.0
10-04-2020,6,OHiggins,6204,Marchihue,0,7632,0.0
10-04-2020,6,OHiggins,6110,Mostazal,0,27462,0.0
10-04-2020,6,OHiggins,6305,Nancagua,0,19141,0.0
10-04-2020,6,OHiggins,6205,Navidad,0,6904,0.0
10-04-2020,6,OHiggins,6111,Olivar,3,14624,20.514223194748357
10-04-2020,6,OHiggins,6306,Palmilla,0,13299,0.0
10-04-2020,6,OHiggins,6206,Paredones,0,6349,0.0
10-04-2020,6,OHiggins,6307,Peralillo,0,11848,0.0
10-04-2020,6,OHiggins,6112,Peumo,1,14952,6.688068485821295
10-04-2020,6,OHiggins,6113,Pichidegua,0,20743,0.0
10-04-2020,6,OHiggins,6201,Pichilemu,0,17882,0.0
10-04-2020,6,OHiggins,6308,Placilla,1,9164,10.912265386294195
10-04-2020,6,OHiggins,6309,Pumanque,0,3531,0.0
10-04-2020,6,OHiggins,6114,Quinta de Tilcoco,2,13877,14.412336960438134
10-04-2020,6,OHiggins,6101,Rancagua,15,265211,5.655874002209561
10-04-2020,6,OHiggins,6115,Rengo,1,63710,1.5696123057604772
10-04-2020,6,OHiggins,6116,Requínoa,1,30371,3.2926146653057193
10-04-2020,6,OHiggins,6301,San Fernando,4,78642,5.086340632232141
10-04-2020,6,OHiggins,6117,San Vicente,4,50617,7.902483355394433
10-04-2020,6,OHiggins,6310,Santa Cruz,2,41096,4.866653688923496
10-04-2020,7,Maule,7201,Cauquenes,4,44143,9.061459348028
10-04-2020,7,Maule,7202,Chanco,0,9331,0.0
10-04-2020,7,Maule,7402,Colbún,5,22565,22.158209616662973
10-04-2020,7,Maule,7102,Constitución,5,50348,9.930881067768333
10-04-2020,7,Maule,7103,Curepto,3,9426,31.826861871419474
10-04-2020,7,Maule,7301,Curicó,17,163626,10.389546893525479
10-04-2020,7,Maule,7104,Empedrado,0,4206,0.0
10-04-2020,7,Maule,7302,Hualañé,0,10222,0.0
10-04-2020,7,Maule,7303,Licantén,0,6989,0.0
10-04-2020,7,Maule,7401,Linares,13,101073,12.861990838304989
10-04-2020,7,Maule,7403,Longaví,2,32810,6.09570252971655
10-04-2020,7,Maule,7105,Maule,3,60000,5.0
10-04-2020,7,Maule,7304,Molina,3,49800,6.024096385542168
10-04-2020,7,Maule,7404,Parral,5,44544,11.22485632183908
10-04-2020,7,Maule,7106,Pelarco,0,9083,0.0
10-04-2020,7,Maule,7203,Pelluhue,1,8092,12.357884330202667
10-04-2020,7,Maule,7107,Pencahue,0,8601,0.0
10-04-2020,7,Maule,7305,Rauco,2,11248,17.780938833570413
10-04-2020,7,Maule,7405,Retiro,0,21071,0.0
10-04-2020,7,Maule,7108,Río Claro,3,14753,20.33484714973226
10-04-2020,7,Maule,7306,Romeral,3,16170,18.552875695732837
10-04-2020,7,Maule,7307,Sagrada Familia,1,19469,5.136370640505419
10-04-2020,7,Maule,7109,San Clemente,0,46292,0.0
10-04-2020,7,Maule,7406,San Javier,8,49451,16.177630381589857
10-04-2020,7,Maule,7110,San Rafael,1,9959,10.041168792047396
10-04-2020,7,Maule,7101,Talca,51,236724,21.544076646220915
10-04-2020,7,Maule,7308,Teno,1,30850,3.241491085899514
10-04-2020,7,Maule,7309,Vichuquén,0,4381,0.0
10-04-2020,7,Maule,7407,Villa Alegre,0,17512,0.0
10-04-2020,7,Maule,7408,Yerbas Buenas,0,19200,0.0
10-04-2020,16,Nuble,16102,Bulnes,48,22607,212.3236165789357
10-04-2020,16,Nuble,16101,Chillán,342,198624,172.1846302561624
10-04-2020,16,Nuble,16103,Chillán Viejo,40,33827,118.24873621663167
10-04-2020,16,Nuble,16202,Cobquecura,0,5275,0.0
10-04-2020,16,Nuble,16203,Coelemu,4,16845,23.745918670228555
10-04-2020,16,Nuble,16302,Coihueco,8,28375,28.19383259911894
10-04-2020,16,Nuble,16104,El Carmen,3,12334,24.32300956705043
10-04-2020,16,Nuble,16204,Ninhue,1,5414,18.470631695603988
10-04-2020,16,Nuble,16303,Ñiquén,2,11567,17.29056799515864
10-04-2020,16,Nuble,16105,Pemuco,3,8639,34.726241463132304
10-04-2020,16,Nuble,16106,Pinto,10,11880,84.17508417508417
10-04-2020,16,Nuble,16205,Portezuelo,0,4940,0.0
10-04-2020,16,Nuble,16107,Quillón,22,18777,117.16461628588166
10-04-2020,16,Nuble,16201,Quirihue,4,12192,32.808398950131235
10-04-2020,16,Nuble,16206,Ránquil,9,6261,143.74700527072352
10-04-2020,16,Nuble,16301,San Carlos,29,56252,51.55372253430989
10-04-2020,16,Nuble,16304,San Fabián,6,4654,128.9213579716373
10-04-2020,16,Nuble,16108,San Ignacio,6,16624,36.09239653512993
10-04-2020,16,Nuble,16305,San Nicolás,12,12172,98.5869208018403
10-04-2020,16,Nuble,16207,Treguaco,0,5696,0.0
10-04-2020,16,Nuble,16109,Yungay,38,18596,204.34502043450206
10-04-2020,8,Biobio,8314,Alto Biobío,0,6775,0.0
10-04-2020,8,Biobio,8302,Antuco,0,4306,0.0
10-04-2020,8,Biobio,8202,Arauco,6,38679,15.51229349259288
10-04-2020,8,Biobio,8303,Cabrero,4,30725,13.018714401952808
10-04-2020,8,Biobio,8203,Cañete,0,37003,0.0
