ORDEN,REGION,nombre_region,id_region,PROVINCIA,nombre_provincia,id_provincia,COMUNA,id_comuna,edad_rango,hombres,mujeres,total_poblacion,nombre_comuna
5358,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUILLÓN *,8413,55 a 59,622,625,"1,247",Quillón *
5359,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUILLÓN *,8413,60 a 64,522,571,"1,093",Quillón *
5360,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUILLÓN *,8413,65 a 69,453,480,933,Quillón *
5361,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUILLÓN *,8413,70 a 74,408,386,794,Quillón *
5362,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUILLÓN *,8413,75 a 79,298,301,599,Quillón *
5363,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUILLÓN *,8413,80 a 84,145,205,350,Quillón *
5364,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUILLÓN *,8413,85 a 89,86,132,218,Quillón *
5365,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUILLÓN *,8413,90 a 94,20,48,68,Quillón *
5366,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUILLÓN *,8413,95 a 99,3,15,18,Quillón *
5367,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUILLÓN *,8413,100 o más,3,4,7,Quillón *
5368,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,Total Comunal,5679,5915,"11,594",Quirihue *
5369,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,0 a 4,320,353,673,Quirihue *
5370,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,5 a 9,365,403,768,Quirihue *
5371,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,10 a 14,389,354,743,Quirihue *
5372,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,15 a 19,357,316,673,Quirihue *
5373,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,20 a 24,308,320,628,Quirihue *
5374,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,25 a 29,397,415,812,Quirihue *
5375,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,30 a 34,356,411,767,Quirihue *
5376,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,35 a 39,337,380,717,Quirihue *
5377,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,40 a 44,387,423,810,Quirihue *
5378,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,45 a 49,442,403,845,Quirihue *
5379,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,50 a 54,444,412,856,Quirihue *
5380,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,55 a 59,370,405,775,Quirihue *
5381,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,60 a 64,361,326,687,Quirihue *
5382,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,65 a 69,264,280,544,Quirihue *
5383,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,70 a 74,232,221,453,Quirihue *
5384,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,75 a 79,166,204,370,Quirihue *
5385,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,80 a 84,99,121,220,Quirihue *
5386,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,85 a 89,59,112,171,Quirihue *
5387,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,90 a 94,22,39,61,Quirihue *
5388,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,95 a 99,4,14,18,Quirihue *
5389,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,QUIRIHUE *,8414,100 o más,0,3,3,Quirihue *
5390,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,Total Comunal,2842,2913,"5,755",Ránquil *
5391,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,0 a 4,167,163,330,Ránquil *
5392,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,5 a 9,169,169,338,Ránquil *
5393,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,10 a 14,190,159,349,Ránquil *
5394,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,15 a 19,156,148,304,Ránquil *
5395,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,20 a 24,153,151,304,Ránquil *
5396,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,25 a 29,133,159,292,Ránquil *
5397,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,30 a 34,145,169,314,Ránquil *
5398,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,35 a 39,167,170,337,Ránquil *
5399,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,40 a 44,174,181,355,Ránquil *
5400,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,45 a 49,207,191,398,Ránquil *
5401,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,50 a 54,242,226,468,Ránquil *
5402,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,55 a 59,228,240,468,Ránquil *
5403,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,60 a 64,185,211,396,Ránquil *
5404,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,65 a 69,161,164,325,Ránquil *
5405,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,70 a 74,140,131,271,Ránquil *
5406,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,75 a 79,116,126,242,Ránquil *
5407,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,80 a 84,62,77,139,Ránquil *
5408,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,85 a 89,37,51,88,Ránquil *
5409,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,90 a 94,8,20,28,Ránquil *
5410,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,95 a 99,2,6,8,Ránquil *
5411,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,RÁNQUIL *,8415,100 o más,0,1,1,Ránquil *
5412,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,Total Comunal,25425,27599,"53,024",San Carlos *
5413,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,0 a 4,1596,1617,"3,213",San Carlos *
5414,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,5 a 9,1777,1750,"3,527",San Carlos *
5415,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,10 a 14,1887,1731,"3,618",San Carlos *
5416,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,15 a 19,1842,1857,"3,699",San Carlos *
5417,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,20 a 24,1722,1864,"3,586",San Carlos *
5418,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,25 a 29,1766,1957,"3,723",San Carlos *
5419,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,30 a 34,1519,1817,"3,336",San Carlos *
5420,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,35 a 39,1431,1639,"3,070",San Carlos *
5421,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,40 a 44,1545,1887,"3,432",San Carlos *
5422,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,45 a 49,1857,2026,"3,883",San Carlos *
5423,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,50 a 54,1895,2092,"3,987",San Carlos *
5424,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,55 a 59,1731,1841,"3,572",San Carlos *
5425,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,60 a 64,1385,1448,"2,833",San Carlos *
5426,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,65 a 69,1174,1238,"2,412",San Carlos *
5427,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,70 a 74,937,1014,"1,951",San Carlos *
5428,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,75 a 79,641,808,"1,449",San Carlos *
5429,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,80 a 84,402,487,889,San Carlos *
5430,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,85 a 89,210,321,531,San Carlos *
5431,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,90 a 94,88,144,232,San Carlos *
5432,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,95 a 99,16,50,66,San Carlos *
5433,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN CARLOS *,8416,100 o más,4,11,15,San Carlos *
5434,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,Total Comunal,2203,2105,"4,308",San Fabián *
5435,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,0 a 4,117,131,248,San Fabián *
5436,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,5 a 9,124,143,267,San Fabián *
5437,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,10 a 14,159,125,284,San Fabián *
5438,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,15 a 19,161,109,270,San Fabián *
5439,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,20 a 24,136,125,261,San Fabián *
5440,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,25 a 29,144,166,310,San Fabián *
5441,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,30 a 34,126,143,269,San Fabián *
5442,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,35 a 39,150,148,298,San Fabián *
5443,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,40 a 44,147,129,276,San Fabián *
5444,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,45 a 49,168,148,316,San Fabián *
5445,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,50 a 54,159,129,288,San Fabián *
5446,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,55 a 59,134,122,256,San Fabián *
5447,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,60 a 64,119,109,228,San Fabián *
5448,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,65 a 69,112,116,228,San Fabián *
5449,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,70 a 74,95,86,181,San Fabián *
5450,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,75 a 79,85,82,167,San Fabián *
5451,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,80 a 84,33,50,83,San Fabián *
5452,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,85 a 89,25,24,49,San Fabián *
5453,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,90 a 94,8,15,23,San Fabián *
5454,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,95 a 99,1,3,4,San Fabián *
5455,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN FABIÁN *,8417,100 o más,0,2,2,San Fabián *
5456,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,Total Comunal,7882,8197,"16,079",San Ignacio *
5457,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,0 a 4,442,441,883,San Ignacio *
5458,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,5 a 9,524,507,"1,031",San Ignacio *
5459,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,10 a 14,540,577,"1,117",San Ignacio *
5460,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,15 a 19,519,546,"1,065",San Ignacio *
5461,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,20 a 24,480,560,"1,040",San Ignacio *
5462,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,25 a 29,525,522,"1,047",San Ignacio *
5463,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,30 a 34,465,479,944,San Ignacio *
5464,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,35 a 39,437,477,914,San Ignacio *
5465,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,40 a 44,515,569,"1,084",San Ignacio *
5466,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,45 a 49,549,625,"1,174",San Ignacio *
5467,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,50 a 54,626,632,"1,258",San Ignacio *
5468,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,55 a 59,595,549,"1,144",San Ignacio *
5469,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,60 a 64,501,497,998,San Ignacio *
5470,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,65 a 69,386,364,750,San Ignacio *
5471,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,70 a 74,316,300,616,San Ignacio *
5472,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,75 a 79,217,231,448,San Ignacio *
5473,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,80 a 84,125,156,281,San Ignacio *
5474,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,85 a 89,81,105,186,San Ignacio *
5475,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,90 a 94,31,41,72,San Ignacio *
5476,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,95 a 99,7,16,23,San Ignacio *
5477,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN IGNACIO *,8418,100 o más,1,3,4,San Ignacio *
5478,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN NICOLÁS *,8419,Total Comunal,5796,5807,"11,603",San Nicolás *
5479,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN NICOLÁS *,8419,0 a 4,292,320,612,San Nicolás *
5480,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN NICOLÁS *,8419,5 a 9,393,361,754,San Nicolás *
5481,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN NICOLÁS *,8419,10 a 14,428,361,789,San Nicolás *
5482,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN NICOLÁS *,8419,15 a 19,428,385,813,San Nicolás *
5483,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN NICOLÁS *,8419,20 a 24,332,366,698,San Nicolás *
5484,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN NICOLÁS *,8419,25 a 29,354,373,727,San Nicolás *
5485,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN NICOLÁS *,8419,30 a 34,327,350,677,San Nicolás *
5486,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN NICOLÁS *,8419,35 a 39,327,379,706,San Nicolás *
5487,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN NICOLÁS *,8419,40 a 44,390,429,819,San Nicolás *
5488,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN NICOLÁS *,8419,45 a 49,459,444,903,San Nicolás *
5489,BIOBÍO,Biobío,8,ÑUBLE * desde sept. 2018 región ÑUBLE,Ñuble * Desde Sept. 2018 Región Ñuble,84,SAN NICOLÁS *,8419,50 a 54,485,444,929,San Nicolás *
